0,Cash loans,M,Y,Y,2,135000,781920,50148,Commercial associate
0,Cash loans,M,Y,Y,0,292500,1078200,34911,Commercial associate
0,Cash loans,F,N,Y,0,90000,522000,22243.5,Commercial associate
0,Cash loans,F,N,Y,0,112500,723996,34960.5,Commercial associate
0,Cash loans,F,N,N,0,157500,1256400,36864,Commercial associate
0,Cash loans,M,N,Y,0,225000,675000,17937,Commercial associate
0,Cash loans,M,N,Y,0,180000,427450.5,23319,Commercial associate
0,Cash loans,F,N,Y,1,112500,675000,21906,Commercial associate
1,Revolving loans,F,Y,Y,0,73341,135000,6750,Commercial associate
0,Cash loans,F,N,Y,0,135000,747000,38268,Commercial associate
0,Cash loans,F,N,Y,0,112500,1019610,33826.5,Pensioner
0,Cash loans,F,N,Y,0,38419.155,148365,10678.5,Pensioner
0,Cash loans,F,N,Y,0,83250,239850,23850,Pensioner
0,Cash loans,F,N,Y,0,99000,247275,17338.5,Pensioner
0,Cash loans,F,N,Y,0,108000,746280,42970.5,Pensioner
0,Cash loans,F,N,Y,0,202500,305221.5,17649,Pensioner
0,Cash loans,M,Y,N,0,81000,675000,32472,Pensioner
0,Cash loans,F,N,N,0,67500,298728,15381,Pensioner
0,Cash loans,M,Y,Y,0,324000,1130760,40189.5,Pensioner
0,Cash loans,F,N,Y,0,108000,113760,5301,Pensioner
1,Cash loans,F,N,Y,0,81000,252000,14593.5,Pensioner
0,Cash loans,F,N,Y,0,360000,733315.5,41076,Pensioner
0,Cash loans,F,N,Y,0,90000,675000,26541,Pensioner
0,Cash loans,M,N,Y,0,225000,448272,28647,Pensioner
0,Cash loans,F,N,N,0,126000,263686.5,26208,Pensioner
0,Cash loans,M,N,Y,0,112500,52128,5341.5,Pensioner
0,Cash loans,F,Y,Y,0,225000,891072,45625.5,Pensioner
0,Cash loans,M,Y,N,0,135000,824823,29223,Pensioner
0,Cash loans,M,Y,Y,0,117000,327024,12456,Pensioner
0,Cash loans,F,N,Y,0,112500,547344,18216,Pensioner
0,Cash loans,F,Y,Y,0,175500,1293502.5,35568,Pensioner
0,Cash loans,F,N,Y,0,103500,239850,23494.5,Pensioner
0,Cash loans,M,N,Y,0,58500,187704,10903.5,Pensioner
0,Cash loans,F,N,Y,0,117000,269550,13095,Pensioner
0,Cash loans,F,N,N,0,67500,127350,6597,Pensioner
0,Cash loans,F,N,N,0,54000,119925,11097,Pensioner
0,Cash loans,F,N,Y,1,81000,532494,30699,Pensioner
0,Cash loans,F,Y,N,0,90000,227520,8172,Pensioner
0,Cash loans,F,N,Y,0,90000,808650,23643,Pensioner
0,Cash loans,F,N,Y,0,90000,312768,16119,Pensioner
0,Cash loans,M,Y,Y,0,180000,427500,21955.5,Pensioner
0,Cash loans,F,N,Y,0,108000,585000,32665.5,Pensioner
0,Cash loans,F,N,Y,0,121500,1215000,48186,Pensioner
0,Revolving loans,F,N,Y,0,90000,337500,16875,Pensioner
0,Cash loans,F,Y,Y,0,108000,646920,18670.5,Pensioner
0,Cash loans,M,Y,N,0,67500,364896,16200,Pensioner
0,Cash loans,M,N,Y,0,180000,254700,16407,Pensioner
0,Cash loans,F,N,Y,0,202500,225000,22383,Pensioner
0,Cash loans,F,N,N,0,270000,1293502.5,35698.5,State servant
0,Cash loans,M,N,Y,0,99000,490495.5,27517.5,State servant
0,Cash loans,M,Y,Y,0,360000,1530000,42075,State servant
0,Cash loans,F,N,Y,1,90000,544491,17563.5,State servant
0,Cash loans,M,Y,Y,0,270000,790830,57676.5,State servant
0,Cash loans,F,N,Y,0,135000,1125000,32895,State servant
0,Cash loans,F,N,N,0,130500,1350000,37255.5,State servant
0,Revolving loans,F,N,Y,0,54000,135000,6750,State servant
0,Cash loans,F,Y,Y,0,180000,1035000,43983,State servant
0,Cash loans,F,Y,Y,0,202500,343377,22072.5,State servant
0,Cash loans,M,Y,N,1,157500,1571931,49356,State servant
0,Cash loans,M,Y,Y,1,360000,579195,27994.5,State servant
0,Revolving loans,M,N,Y,0,162000,270000,13500,State servant
0,Cash loans,F,N,N,1,121500,1102500,32364,State servant
1,Cash loans,M,N,Y,0,202500,406597.5,24700.5,Working
0,Revolving loans,M,Y,Y,0,67500,135000,6750,Working
0,Cash loans,F,N,Y,0,135000,312682.5,29686.5,Working
0,Cash loans,M,N,Y,0,121500,513000,21865.5,Working
0,Revolving loans,M,N,Y,0,135000,405000,20250,Working
0,Cash loans,F,N,Y,1,112500,652500,21177,Working
0,Cash loans,F,N,Y,0,67500,80865,5881.5,Working
0,Cash loans,M,Y,N,1,225000,918468,28966.5,Working
0,Cash loans,F,N,Y,0,189000,773680.5,32778,Working
0,Cash loans,M,Y,Y,0,157500,299772,20160,Working
0,Cash loans,M,N,N,0,108000,509602.5,26149.5,Working
0,Revolving loans,F,N,Y,1,81000,270000,13500,Working
0,Revolving loans,F,N,Y,0,112500,157500,7875,Working
0,Revolving loans,M,Y,Y,0,135000,427500,21375,Working
0,Cash loans,F,N,N,1,450000,497520,32521.5,Working
0,Cash loans,M,Y,N,2,135000,247500,12703.5,Working
0,Cash loans,F,N,Y,0,90000,225000,11074.5,Working
1,Cash loans,F,N,Y,0,112500,979992,27076.5,Working
0,Cash loans,M,N,Y,1,112500,327024,23827.5,Working
0,Revolving loans,M,N,Y,0,90000,180000,9000,Working
0,Cash loans,F,N,Y,0,112500,512064,25033.5,Working
0,Cash loans,F,N,N,0,90000,199008,20893.5,Working
0,Cash loans,F,N,N,0,112500,450000,44509.5,Working
0,Cash loans,M,N,Y,0,121500,454500,15151.5,Working
0,Revolving loans,M,Y,Y,0,180000,540000,27000,Working
0,Cash loans,F,N,Y,0,202500,604152,29196,Working
1,Cash loans,F,N,N,0,135000,288873,16258.5,Working
0,Cash loans,M,N,Y,0,202500,661702.5,48280.5,Working
0,Revolving loans,F,N,Y,1,90000,180000,9000,Working
0,Cash loans,F,N,Y,0,99000,260640,26838,Working
0,Cash loans,M,Y,Y,0,360000,1506816,49927.5,Working
0,Cash loans,M,Y,N,0,76500,454500,14661,Working
0,Cash loans,F,N,Y,0,180000,837427.5,45558,Working
0,Revolving loans,M,N,Y,0,81000,247500,12375,Working
0,Cash loans,M,Y,Y,1,360000,640458,27265.5,Working
0,Cash loans,M,Y,Y,0,540000,1227901.5,46899,Working
0,Cash loans,M,N,N,0,180000,1080000,44118,Working
0,Cash loans,F,N,N,0,112500,95940,10462.5,Working
0,Revolving loans,M,N,Y,0,225000,270000,13500,Working
0,Cash loans,M,Y,Y,0,103500,573628.5,24435,Working
0,Cash loans,M,N,Y,2,225000,495351,26140.5,Working
0,Cash loans,M,N,Y,1,157500,755190,28894.5,Working
0,Cash loans,F,N,Y,1,202500,1288350,37800,Working
0,Cash loans,M,N,Y,0,135000,337761,15781.5,Working
0,Cash loans,F,N,Y,1,94500,585000,28273.5,Working
0,Revolving loans,F,N,Y,2,67500,135000,6750,Working
0,Cash loans,M,Y,Y,0,157500,760225.5,30280.5,Working
0,Revolving loans,M,Y,N,0,225000,270000,13500,Working
0,Cash loans,M,Y,Y,2,202500,796396.5,38443.5,Working
0,Cash loans,F,N,N,1,126000,327024,10264.5,Working
0,Cash loans,F,N,Y,0,72000,450000,16965,Working
0,Cash loans,F,N,Y,0,90000,547344,30690,Working
0,Cash loans,F,N,Y,0,193500,225000,23755.5,Working
0,Cash loans,F,N,Y,3,171000,545040,31288.5,Working
0,Cash loans,M,Y,N,0,76500,135000,6696,Working
0,Cash loans,F,N,N,0,90000,315000,14683.5,Working
0,Cash loans,F,N,Y,0,243000,900000,32017.5,Working
0,Revolving loans,F,N,Y,0,54000,180000,9000,Working
0,Cash loans,F,N,N,0,135000,781920,28215,Working
0,Cash loans,M,N,Y,0,126000,787131,26145,Working
0,Cash loans,F,N,N,0,103500,675000,19737,Working
0,Revolving loans,M,N,Y,2,135000,180000,9000,Working
0,Revolving loans,F,Y,Y,1,85500,135000,6750,Working
0,Cash loans,F,N,N,0,67500,384048,18810,Working
0,Cash loans,F,N,N,1,157500,302341.5,24016.5,Working
0,Cash loans,F,N,N,0,112500,535500,30028.5,Working
0,Cash loans,F,Y,Y,1,202500,260725.5,16789.5,Working
0,Cash loans,F,N,Y,1,135000,518562,22099.5,Working
0,Cash loans,M,Y,N,0,171000,539590.5,26374.5,Working
0,Cash loans,F,N,Y,0,157500,254412,9720,Working
0,Cash loans,M,Y,Y,0,202500,1107981,32526,Working
0,Revolving loans,M,N,N,0,144000,180000,9000,Working
0,Cash loans,M,N,N,0,157500,675000,21906,Working
0,Cash loans,M,N,Y,0,180000,1755000,61132.5,Working
1,Cash loans,M,N,Y,0,292500,675000,36747,Working
0,Cash loans,F,N,Y,0,130500,550489.5,19773,Working
0,Cash loans,F,N,Y,3,58500,152820,15241.5,Working
0,Cash loans,F,N,N,0,117000,781920,26725.5,Working
0,Revolving loans,F,N,Y,2,180000,225000,11250,Working
0,Cash loans,F,N,Y,1,202500,1251072,45067.5,Working
0,Cash loans,F,N,Y,0,135000,1078200,31653,Working
0,Cash loans,M,N,N,1,112500,312682.5,33309,Working
0,Cash loans,F,N,Y,0,119250,679500,28917,Working
1,Cash loans,F,N,Y,0,157500,245619,12667.5,Working
0,Revolving loans,F,N,Y,1,112500,135000,6750,Working
0,Cash loans,F,N,N,1,225000,1325475,56290.5,Working
0,Cash loans,F,N,Y,0,135000,263844,14440.5,Working
0,Cash loans,F,N,Y,0,112500,544491,17563.5,Working
0,Revolving loans,F,N,Y,2,157500,315000,15750,Working
0,Cash loans,F,Y,Y,0,164250,755190,32125.5,Working
0,Cash loans,F,N,N,2,157500,497520,28692,Working
0,Cash loans,M,Y,Y,1,135000,531000,32616,Working
0,Cash loans,F,N,Y,0,112500,269550,18891,Working
0,Cash loans,F,N,N,0,216000,450000,27193.5,Working
0,Cash loans,F,N,Y,0,63000,808650,26217,Working
0,Cash loans,F,N,Y,0,157500,700830,22738.5,Working
0,Cash loans,F,N,Y,1,202500,771493.5,25627.5,Working
0,Cash loans,F,N,N,2,49500,278460,19930.5,Working
0,Cash loans,F,N,N,0,90000,67500,6705,Working
0,Cash loans,F,N,N,0,180000,254700,25321.5,Working
0,Revolving loans,F,N,N,2,112500,270000,13500,Working
0,Cash loans,M,N,N,0,292500,1024740,55719,Working
0,Cash loans,F,N,Y,0,157500,544491,16047,Working
0,Revolving loans,F,N,N,0,135000,405000,20250,Working
0,Cash loans,F,N,Y,0,216000,679671,28926,Working
0,Revolving loans,F,N,N,0,67500,180000,9000,Working
0,Cash loans,F,N,Y,0,135000,364896,19926,Working
0,Cash loans,M,Y,Y,0,112500,312768,20353.5,Working
0,Cash loans,F,N,N,2,144000,1288350,37800,Working
0,Cash loans,F,N,Y,1,225000,1483231.5,51687,Working
0,Cash loans,M,N,Y,2,135000,590337,28530,Working
0,Cash loans,M,Y,Y,0,90000,101880,10827,Working
0,Cash loans,M,N,Y,0,112500,161730,13833,Working
0,Cash loans,M,N,N,1,247500,447768,35505,Working
1,Cash loans,F,N,Y,0,135000,495216,26995.5,Working
0,Cash loans,F,N,Y,0,225000,402939,19381.5,Working
0,Cash loans,F,N,Y,2,67500,76410,4513.5,Working
0,Cash loans,F,Y,N,1,72000,90000,6529.5,Working
0,Cash loans,M,Y,Y,0,202500,270000,14134.5,Working
0,Cash loans,F,N,Y,0,225000,490495.5,50391,Working
0,Cash loans,M,Y,Y,0,315000,824544,52825.5,Working
0,Cash loans,F,N,Y,0,135000,81000,9135,Working
0,Cash loans,M,N,Y,0,180000,180000,20488.5,Working
0,Cash loans,M,Y,Y,0,315000,1575000,41548.5,Working
0,Cash loans,F,N,N,0,85500,225000,18040.5,Working
0,Revolving loans,F,N,Y,1,135000,180000,9000,Working
1,Cash loans,F,N,Y,0,157500,1710000,66262.5,Working
0,Cash loans,M,Y,Y,0,308250,1305000,38281.5,Working
0,Cash loans,F,Y,Y,0,135000,497520,39438,Working
0,Cash loans,M,Y,Y,2,180000,675000,29862,Working
0,Revolving loans,F,N,Y,0,112500,180000,9000,Working
1,Cash loans,M,Y,Y,1,121500,263686.5,17298,Working
0,Cash loans,F,N,N,0,157500,450000,21888,Working
0,Cash loans,M,Y,N,0,202500,526491,26878.5,Working
